title_id	title_type	primary_title	original_title	is_adult	start_year	end_year	runtime_minutes
tt0191785	movie	Angela Mooney	Angela Mooney	0	1996	\N	86
tt0191915	video	Hide and Seek	Cord	0	2000	\N	100
tt0192632	movie	Story in the Temple Red Lily	Lui xuan liang huo shao hong lian si	0	1976	\N	88
tt0193065	video	City of Fear	City of Fear	0	2000	\N	90
tt0193240	tvMovie	Indiscretion of an American Wife	Indiscretion of an American Wife	0	1998	\N	105
tt0193560	movie	Texas Rangers	Texas Rangers	0	2001	\N	90
tt0194561	movie	Xiao lao hu	Xiao lao hu	0	1942	\N	\N
tt0195559	movie	Les bas de soie noire	Les bas de soie noire	1	1981	\N	85
tt0196720	movie	Love's Flame	Love's Flame	0	1920	\N	50
tt0199531	movie	Flucht in die Fremdenlegion	Flucht in die Fremdenlegion	0	1929	\N	\N
tt0200430	movie	Amaryllis	Amaryllis, to koritsi tis agapis	0	1959	\N	75
tt0201086	movie	Thou Shall Not Kill ... But Once	Shao Lin sha jie	0	1975	\N	83
tt0201209	movie	Stormy Sun	Lie ri kuang feng	0	1973	\N	90
tt0201365	movie	Zozzerie di una moglie in calore	Zozzerie di una moglie in calore	0	1982	\N	\N
tt0201473	tvMovie	Besede	Besede	0	1979	\N	66
tt0201971	movie	Taxeidi me ton erota	Taxeidi me ton erota	0	1959	\N	96
tt0202390	movie	Herr Zwilling und Frau Zuckermann	Herr Zwilling und Frau Zuckermann	0	1999	\N	126
tt0204787	movie	Abba Holekh Liktze Ha'Olam	Abba Holekh Liktze Ha'Olam	0	1999	\N	60
tt0207145	movie	As Long as You've Got Your Health	Tant qu'on a la santé	0	1966	\N	77
tt0209164	tvMovie	Munich or Peace in Our Time	Munich ou la paix pour cent ans	0	1967	\N	172
tt0210897	movie	Peggy und die anderen	Peggy und die anderen	0	1981	\N	45
tt0210942	videoGame	Realms of Arkania: Star Trail	Das schwarze Auge - Sternenschweif	0	1994	\N	\N
tt0213149	movie	Pearl Harbor	Pearl Harbor	0	2001	\N	183
tt0215831	tvMovie	Harpur and Iles	Harpur and Iles	0	1996	\N	90
tt0218625	movie	The St. Francisville Experiment	The St. Francisville Experiment	0	2000	\N	79
tt0219028	short	Gender	Gender	0	1978	\N	6
tt0220719	movie	About July	Qiyue tian	0	1999	\N	72
tt0220924	tvMiniSeries	New York: A Documentary Film	New York: A Documentary Film	0	1999	\N	600
tt0221561	movie	Sono positivo	Sono positivo	0	1999	\N	96
tt0224853	tvMiniSeries	The Corner	The Corner	0	2000	2000	376
tt0225080	movie	Anniversary	Anniversary	0	1963	\N	\N
tt0226105	short	Man Against a Fungus	Man Against a Fungus	0	1955	\N	38
tt0229080	movie	Special onanie	Special onanie	0	1987	\N	70
tt0229777	short	Three Views of the 69th Regiment, N.G.S.N.Y.	Three Views of the 69th Regiment, N.G.S.N.Y.	0	1898	\N	\N
tt0230675	short	Quaint Quebec	Quaint Quebec	0	1936	\N	9
tt0231194	short	Atrapados	Atrapados	0	1999	\N	26
tt0231402	movie	Crocodile Dundee in Los Angeles	Crocodile Dundee in Los Angeles	0	2001	\N	95
tt0231675	short	Grandpa's Reading Glass	Grandpa's Reading Glass	0	1902	\N	1
tt0232578	movie	Like That Night	San ti nykta ekeini	0	1931	\N	65
tt0235606	movie	Love Bites	Les morsures de l'aube	0	2001	\N	95
tt0237570	movie	Pistolas invencibles	Pistolas invencibles	0	1960	\N	75
tt0239476	short	How Uncle Reuben Missed the Fishing Party	How Uncle Reuben Missed the Fishing Party	0	1898	\N	\N
tt0240999	video	Trumpetistically, Clora Bryant	Trumpetistically, Clora Bryant	0	1989	\N	5
tt0243319	short	How to Read	How to Read	0	1938	\N	9
tt0243595	movie	Kill Me Later	Kill Me Later	0	2001	\N	89
tt0245097	videoGame	Escape from Monkey Island	Escape from Monkey Island	0	2000	\N	\N
tt0246619	tvSeries	Festival of Family Classics	Festival of Family Classics	0	1972	\N	\N
tt0247672	short	Rock of Changes: Race, Faith & Freedom in Nantucket	Rock of Changes: Race, Faith & Freedom in Nantucket	0	1999	\N	\N
tt0248667	movie	Ali	Ali	0	2001	\N	157
tt0250485	movie	L.A.P.D.: To Protect and to Serve	L.A.P.D.: To Protect and to Serve	0	2001	\N	94
tt0252630	movie	Blue August	Lanse bayue	0	2000	\N	90
tt0252858	movie	Albania: Steps Into Freedom	Alvania - Vimata stin eleftheria	0	1992	\N	78
tt0254658	tvMovie	Les parents modèles	Les parents modèles	0	1997	\N	\N
tt0257756	movie	High Crimes	High Crimes	0	2002	\N	115
tt0258446	tvMovie	When Billie Beat Bobby	When Billie Beat Bobby	0	2001	\N	90
tt0259351	movie	Gigolo of Chinese Hollywood	Dian ying ya	0	1999	\N	\N
tt0259562	short	Seattle: Gateway to the Northwest	Seattle: Gateway to the Northwest	0	1940	\N	9
tt0260523	videoGame	WWF Attitude	WWF Attitude	0	1999	\N	\N
tt0261019	movie	The Lion's Share	The Lion's Share	0	1985	\N	88
tt0262055	movie	La tragédie de Marchienne	La tragédie de Marchienne	0	1937	\N	60
tt0262169	tvSeries	Mein lieber Mann	Mein lieber Mann	0	1978	\N	30
tt0263452	short	Hugo and Bobo	Hugo a Bobo	0	1977	\N	12
tt0264062	tvSpecial	Survivor Series	WWF Survivor Series	0	1992	\N	180
tt0265086	movie	Black Hawk Down	Black Hawk Down	0	2001	\N	144
tt0268030	tvShort	Was She There	Was She There	0	1996	\N	\N
tt0269743	movie	Barking Dogs Never Bite	Flandersui gae	0	2000	\N	110
tt0269965	movie	Thuli Visham	Thuli Visham	0	1954	\N	\N
tt0271238	movie	Trudno pervye sto let	Trudno pervye sto let	0	1988	\N	138
tt0271689	movie	Operación Walsh	Operación Walsh	0	2000	\N	85
tt0273863	tvMovie	Ein mörderischer Plan	Ein mörderischer Plan	0	2000	\N	90
tt0274876	tvMovie	Spaßmacher	Spaßmacher	0	1969	\N	100
tt0275410	video	Horrorvision	Horrorvision	0	2001	\N	72
tt0276113	movie	Het estuarium van de Kongostroom	Het estuarium van de Kongostroom	0	1909	\N	\N
tt0276587	short	Our Country	Our Country	0	2003	\N	38
tt0277160	tvMovie	Mr. Benjamin	Monsieur Benjamin	0	1987	\N	\N
tt0277945	movie	Passage Through: A Ritual	Passage Through: A Ritual	0	1990	\N	50
tt0279375	short	Roman Numeral Series II	Roman Numeral Series II	0	1979	\N	9
tt0279725	movie	The Faces of the Moon	Las caras de la luna	0	2002	\N	112
tt0281886	video	Girls Who Love to Suck	Girls Who Love to Suck	1	1987	\N	120
tt0282058	video	Peep Shows: Blonde Goddesses	Peep Shows: Blonde Goddesses	1	1982	\N	\N
tt0283110	video	Les Vampyres	Les Vampyres	1	2000	\N	91
tt0284178	tvSeries	Heil Caesar!	Heil Caesar!	0	1973	\N	30
tt0284655	movie	WiseGirls	WiseGirls	0	2002	\N	96
tt0285960	movie	When the City Awakes	Quand la ville s'éveille	0	1977	\N	87
tt0286261	movie	All or Nothing	All or Nothing	0	2002	\N	128
tt0288411	video	Video Adventures of Peeping Tom 9	Video Adventures of Peeping Tom 9	1	1997	\N	98
tt0290405	videoGame	Albert Odyssey: Legend of Eldean	Arubâto odessei gaiden: Legend of Eldean	0	1996	\N	\N
tt0290476	tvMovie	The Bobroom	The Bobroom	0	2000	\N	60
tt0292185	tvMovie	The Pilot	The Pilot	0	1984	\N	30
tt0294316	videoGame	Atlantis	Atlantis	0	1982	\N	\N
tt0294369	movie	The Bitter Ash	The Bitter Ash	0	1963	\N	80
tt0294715	short	Medusa Challenger	Medusa Challenger	0	1976	\N	25
tt0295437	tvMiniSeries	Midnight Panther	Middonaito pansa	0	1998	\N	60
tt0298148	movie	Shrek 2	Shrek 2	0	2004	\N	93
tt0298351	movie	The Guy in the Grave Next Door	Grabben i graven bredvid	0	2002	\N	94
tt0300446	movie	Samson	Samson	0	1922	\N	\N
tt0301215	movie	Doosara Aadmi	Doosara Aadmi	0	1977	\N	137
tt0303034	video	Sex Fun 6	Sex Fun 6	1	2001	\N	87
tt0303360	short	Lunch	Lunch	0	2002	\N	4
tt0304547	movie	Small Cuts	Petites coupures	0	2003	\N	95
tt0304887	movie	Venido a menos	Venido a menos	0	1984	\N	83
tt0305070	tvSeries	Miyuki	Miyuki	0	1983	1984	24
tt0306482	short	At the Picnic	At the Picnic	0	1917	\N	\N
tt0306830	video	Fuck You Ass Whores 1	Fuck You Ass Whores 1	1	1998	\N	86
tt0306872	tvMovie	The 'Space: 1999' Documentary	The 'Space: 1999' Documentary	0	1996	\N	100
tt0311863	movie	Stealing Sinatra	Stealing Sinatra	0	2003	\N	96
tt0312757	short	Her Mother's Secret	Her Mother's Secret	0	1915	\N	\N
tt0314535	movie	Pretty Wet Lips	Pretty Wet Lips	1	1974	\N	75
tt0314888	tvSeries	Divine Magic	Divine Magic	0	1995	\N	50
tt0315790	short	Ascendente	Ascendente	0	1999	\N	5
tt0317648	movie	Hidalgo	Hidalgo	0	2004	\N	136
tt0318034	movie	Russian Ark	Russkiy kovcheg	0	2002	\N	99
tt0320074	tvSeries	Midnight Rider	Midnight Rider	0	2001	\N	\N
tt0320882	tvSeries	Matrioshki	Matroesjka's	0	2005	2008	50
tt0321646	movie	The Youth Are Thirsty	Cheongchuneun mokmaleuda	0	1964	\N	\N
tt0322116	movie	The Day Maradona Met Gardel	El día que Maradona conoció a Gardel	0	1996	\N	93
tt0322189	movie	Bonus	Efapax	0	2001	\N	85
tt0323191	movie	Los marginados	Los marginados	0	1973	\N	53
tt0323620	movie	Perjury Case	Perjury Case	0	2003	\N	\N
tt0324061	short	The Stake	The Stake	0	1915	\N	\N
tt0327386	tvSeries	The Twelve Kingdoms	12 kokuki	0	2002	2003	\N
tt0329767	movie	Wilbur Wants to Kill Himself	Wilbur Wants to Kill Himself	0	2002	\N	111
tt0330739	movie	National Graduates	Paldo joleobsaeng	0	1972	\N	95
tt0331806	tvSeries	¡Vivan los niños!	¡Vivan los niños!	0	2002	2003	60
tt0333313	short	The Decision	The Decision	0	1914	\N	\N
tt0336152	tvMovie	Charlie Chaplin and Mack Sennett	Charlie Chaplin and Mack Sennett	0	2000	\N	26
tt0336184	tvMovie	Colombe	Colombe	0	1965	\N	105
tt0336514	short	Gloria	Gloria	0	2002	\N	15
tt0342217	short	Community Sing: Songs of Romance	Community Sing: Songs of Romance	0	1939	\N	9
tt0342330	video	Emigranti	Emigranti	0	2002	\N	\N
tt0342797	short	La mujer que llegaba a la seis	La mujer que llegaba a la seis	0	1979	\N	12
tt0343603	movie	Fugitives Run	Fugitives Run	0	2005	\N	83
tt0343660	movie	50 First Dates	50 First Dates	0	2004	\N	99
tt0344389	video	I strigla pou egine arnaki	I strigla pou egine arnaki	0	1989	\N	90
tt0345078	short	Cosas que pasan	Cosas que pasan	0	1994	\N	12
tt0346934	video	Embrace the Darkness 3	Embrace the Darkness 3	0	2002	\N	102
tt0348505	movie	Asylum	Asylum	0	2005	\N	99
tt0348815	tvSpecial	The 35th Annual Academy Awards	35th Annual Academy Awards	0	1963	\N	\N
tt0348954	tvSeries	Kontant	Kontant	0	2003	\N	\N
tt0349831	movie	The Secret of Affection	Mojeongui bimil	0	1968	\N	90
tt0350619	movie	Bijtë e heroinës	Bijtë e heroinës	0	1980	\N	\N
tt0351143	movie	Everyone Is Happy	Jie da huan xi	0	1981	\N	\N
tt0354672	tvSpecial	Johnny Cash: Live in London	Johnny Cash: Live in London	0	1981	\N	51
tt0356903	tvMovie	Monopoly	Monopoly	0	1987	\N	85
tt0359349	short	Great Cavalry Charge	Great Cavalry Charge	0	1901	\N	\N
tt0363997	short	The Shine	The Shine	0	2002	\N	2
tt0368103	tvMovie	On the Inside: Vegas Nights	On the Inside: Vegas Nights	0	2000	\N	\N
tt0368640	short	The Chinese Conjurer and the Devil's Head	The Chinese Conjurer and the Devil's Head	0	1902	\N	\N
tt0368751	short	Going for Father	Going for Father	0	1913	\N	\N
tt0368838	tvMovie	Love and Desire	Liebe und Verlangen	0	2003	\N	87
tt0370068	movie	Die Wirtin	Die Wirtin	0	2002	\N	72
tt0371572	movie	Beneath Still Waters	Beneath Still Waters	0	2005	\N	96
tt0372181	tvMovie	De bortførte børn	De bortførte børn	0	2002	\N	\N
tt0372439	movie	No Compassion	Mujeong	0	1962	\N	100
tt0372792	movie	The Big, Weird Normal	The Big, Weird Normal	0	2002	\N	86
tt0373074	movie	Kung Fu Hustle	Kung fu	0	2004	\N	99
tt0373460	short	A Wireless Lizzie	A Wireless Lizzie	0	1926	\N	19
tt0373668	movie	Peach	Afarsek	0	2003	\N	50
tt0377692	movie	Cornered	Cornered	0	2003	\N	\N
tt0379622	tvSeries	La edad de oro	La edad de oro	0	1991	\N	30
tt0381111	movie	Crusade in Jeans	Kruistocht in spijkerbroek	0	2006	\N	125
tt0381798	tvSeries	Rescue Me	Rescue Me	0	2004	2011	60
tt0382752	movie	In the Line of Fire	In the Line of Fire	0	2002	\N	45
tt0383472	short	Llegando el tren a Toluca	Llegando el tren a Toluca	0	1899	\N	\N
tt0384623	videoGame	Tron Maze-A-Tron	Tron Maze-A-Tron	0	1982	\N	\N
tt0385500	short	Alameda de Veracruz	Alameda de Veracruz	0	1907	\N	\N
tt0385887	movie	Motherless Brooklyn	Motherless Brooklyn	0	2019	\N	144
tt0388349	movie	Power Corps.	Power Corps.	0	2004	\N	92
tt0388727	movie	Accused	Anklaget	0	2005	\N	103
tt0391296	tvSpecial	Ein Lied für Madrid	Ein Lied für Madrid	0	1969	\N	\N
tt0392550	short	Noche de lluvia	Noche de lluvia	0	2001	\N	11
tt0392637	movie	Profesyoneller: Kan kin silah	Profesyoneller: Kan kin silah	0	1971	\N	68
tt0393146	movie	Chaplin's Art of Comedy	Chaplin's Art of Comedy	0	1966	\N	85
tt0393236	video	Double Dicking	Double Dicking	1	2002	\N	49
tt0393834	movie	Sundopasund	Sundopasund	0	1924	\N	\N
tt0396606	tvMovie	Further Up Pompeii	Further Up Pompeii	0	1991	\N	40
tt0397726	short	When the Desert Was Kind	When the Desert Was Kind	0	1913	\N	\N
tt0398712	movie	Assault on Precinct 13	Assault on Precinct 13	0	2005	\N	109
tt0399704	movie	Stupidity	Stupidity	0	2003	\N	61
tt0400690	tvSeries	Ninja Scroll: The Series	Jûbê ninpûchô: Ryûhôgyoku-hen	0	2003	2003	30
tt0401855	movie	Underworld: Evolution	Underworld: Evolution	0	2006	\N	106
tt0404112	videoGame	Hitman: Contracts	Hitman: Contracts	0	2004	\N	\N
tt0408409	tvSeries	Overhaulin'	Overhaulin'	0	2004	\N	60
tt0409591	tvSeries	Naruto	Naruto	0	2002	2007	24
tt0413256	video	Sex Fever	Sex Fever	1	2003	\N	87
tt0415972	video	Private Matador 5: Sex Trip	Private Matador 5: Sex Trip	1	2001	\N	\N
tt0416713	video	Elixir	Elixir	1	1998	\N	95
tt0419497	video	The Best of Jessica Drake	The Best of Jessica Drake	1	2004	\N	\N
tt0420410	tvSeries	Sex Stories of Ordinary People	Historias de sexo de gente común	0	2004	\N	480
tt0420803	tvSeries	Nights	Nights	0	1993	\N	15
tt0422778	tvMovie	The Muppets' Wizard of Oz	The Muppets' Wizard of Oz	0	2005	\N	120
tt0430874	tvMovie	Steve McQueen: The Essence of Cool	Steve McQueen: The Essence of Cool	0	2005	\N	87
tt0430931	short	Bubblegum	Bubblegum	0	2004	\N	9
tt0431386	movie	Seni affedemem	Seni affedemem	0	1967	\N	73
tt0431851	video	Young Debutantes 21: Delightful Fucking	Junge Debütantinnen 21: Wonne Proppen	1	2003	\N	130
tt0432073	short	Snakeville's Beauty Parlor	Snakeville's Beauty Parlor	0	1915	\N	\N
tt0432880	video	Hitchcock and 'Stage Fright'	Hitchcock and 'Stage Fright'	0	2004	\N	19
tt0432883	video	Hollywood Babylon II	Hollywood Babylon II	0	1992	\N	60
tt0432924	tvMovie	Lawless	Lawless	0	2004	\N	180
tt0435705	movie	Next	Next	0	2007	\N	96
tt0438299	movie	Overkill	Overkill	0	2004	\N	88
tt0439697	short	The Matchbox	The Matchbox	0	2004	\N	\N
tt0441685	video	Roddy Smythe Investigates	Roddy Smythe Investigates	0	2002	\N	29
tt0441986	movie	Artista	Artista	0	1955	\N	\N
tt0443733	video	The Cat That Looked at a King	The Cat That Looked at a King	0	2004	\N	10
tt0444371	video	The Professianals 6	The Professianals 6	1	2004	\N	112
tt0445315	movie	Darling	Darling	0	1970	\N	\N
tt0445948	movie	Cult	Cult	0	2007	\N	85
tt0452157	video	Black and Proud 2	Black and Proud 2	1	1992	\N	76
tt0454689	short	Thé a la menthe	Thé a la menthe	0	1962	\N	18
tt0456554	movie	Grandma's Boy	Grandma's Boy	0	2006	\N	94
tt0457240	tvSeries	Fun House	Fun House	0	1989	1999	\N
tt0458992	video	Tongue to Ass	Tongue to Ass	1	2004	\N	\N
tt0460060	movie	Yu nu jing hun	Yu nu jing hun	0	1958	\N	\N
tt0461445	tvSeries	Mission Terra	Mission Terra	0	1988	1990	\N
tt0461792	videoGame	Jack Bros.	Jack Bros.	0	1995	\N	\N
tt0461817	tvMovie	Neobyknovennoye leto	Neobyknovennoye leto	0	1979	\N	308
tt0462160	movie	Dead Tone	7eventy 5ive	0	2007	\N	100
tt0462263	movie	Dreaming on Christmas	Dreaming on Christmas	0	2005	\N	100
tt0463281	tvSeries	Air Master	Air Master	0	2003	2004	24
tt0463477	tvEpisode	Ralph Harris	Ralph Harris	0	2000	\N	30
tt0463771	movie	Venezuela bolivariana: pueblo y lucha de la IV guerra mundial	Venezuela bolivariana: pueblo y lucha de la IV guerra mundial	0	2004	\N	76
tt0464015	video	Girl Gangbound 2	Girl Gangbound 2	0	2004	\N	95
tt0464694	short	Tannhäuser	Tannhäuser	0	1913	\N	40
tt0465206	video	Internal Revenues 1	Internal Revenues 1	1	2005	\N	\N
tt0465436	movie	December Boys	December Boys	0	2007	\N	105
tt0466614	tvMiniSeries	Michel Strogoff	Michel Strogoff	0	1997	\N	541
tt0469611	movie	Super Mario Brothers: Great Mission to Rescue Princess Peach	Sûpâ Mario burazâzu: Pîchi-hime kyushutsu dai sakusen!	0	1986	\N	60
tt0472885	short	Little Tom Thumb	Le petit poucet	0	1901	\N	\N
tt0476116	tvSeries	Stundin okkar	Stundin okkar	0	1966	\N	30
tt0477685	short	His Mother's Home	His Mother's Home	0	1914	\N	\N
tt0478087	movie	21	21	0	2008	\N	123
tt0479475	short	Hurry West	Hurry West	0	1921	\N	\N
tt0480532	movie	The Forbidden Chapter	The Forbidden Chapter	0	2006	\N	90
tt0480786	tvSeries	Silhouette des Tunnels	Silhouette des Tunnels	0	1998	2000	\N
tt0481382	video	Richie Benaud's Greatest XI	Richie Benaud's Greatest XI	0	2004	\N	90
tt0485763	tvSeries	Gulong ng Palad	Gulong ng Palad	0	2005	2006	\N
tt0488005	short	Leonard Cohen: Dance Me to the End of Love	Dance Me to the End of Love	0	1995	\N	6
tt0492323	short	Pirin planina	Pirin planina	0	1955	\N	21
tt0492758	video	Scoring 'War of the Worlds'	Scoring 'War of the Worlds'	0	2005	\N	12
tt0493813	short	Nos vemos en el parque	Nos vemos en el parque	0	2005	\N	9
tt0494460	tvMiniSeries	Çatisiz Kadinlar	Çatisiz Kadinlar	0	1999	1999	90
tt0494769	video	My Life as an Underdog	My Life as an Underdog	0	2006	\N	82
tt0494841	movie	The Sadness of Mrs. Snajdrova	Smutek paní Snajderové	0	2008	\N	104
tt0495419	short	The Reformation	The Reformation	0	1913	\N	28
tt0496436	movie	White Noise 2: The Light	White Noise 2: The Light	0	2007	\N	99
tt0496747	tvMovie	Im Osten geht die Sonne auf	Im Osten geht die Sonne auf	0	2001	\N	84
tt0496775	video	Land of the Dead: A Day with the Living Dead	Land of the Dead: A Day with the Living Dead	0	2005	\N	8
tt0496821	video	Private Eyes	Private Eyes	1	2005	\N	104
tt0498015	tvMovie	Nada se pierde, todo se transforma	Nada se pierde, todo se transforma	0	1969	\N	50
tt0498097	movie	Climates	Iklimler	0	2006	\N	98
tt0498415	movie	Portraits, traits privés	Portraits, traits privés	0	2005	\N	55
tt0498672	videoGame	Ford Racing 2	Ford Racing 2	0	2003	\N	\N
tt0501706	tvEpisode	Slammed by Spam/Dead Men Talking/Wynonna Judd's Comeback	Slammed by Spam/Dead Men Talking/Wynonna Judd's Comeback	0	2003	\N	\N
tt0503931	tvEpisode	Episode #1.6	Episode #1.6	0	2003	\N	\N
tt0504138	tvEpisode	Episode dated 19 October 2005	Episode dated 19 October 2005	0	2005	\N	\N
tt0509174	tvEpisode	Episode #1.8605	Episode #1.8605	0	2003	\N	\N
tt0510810	tvEpisode	Himmel und Hölle	Himmel und Hölle	0	2005	\N	\N
tt0511583	tvEpisode	Episode #22.9	Episode #22.9	0	1979	\N	\N
tt0514161	tvEpisode	Episode dated 6 May 2005	Episode dated 6 May 2005	0	2005	\N	\N
tt0515544	tvEpisode	Episode dated 10 October 2005	Episode dated 10 October 2005	0	2005	\N	\N
tt0517609	tvEpisode	Episode #2.3	Episode #2.3	0	2002	\N	\N
tt0520392	tvEpisode	Episode #1.1	Episode #1.1	0	1965	\N	\N
tt0520534	tvEpisode	Though Lovers Be Lost...	Though Lovers Be Lost...	0	1989	\N	85
tt0524099	tvEpisode	Episode #1.19	Episode #1.19	0	2000	\N	\N
tt0528763	tvEpisode	Episode #1.2676	Episode #1.2676	0	1997	\N	\N
tt0531760	tvEpisode	Episode dated 2 February 2004	Episode dated 2 February 2004	0	2004	\N	\N
tt0533317	tvEpisode	Episode dated 16 November 2005	Episode dated 16 November 2005	0	2005	\N	\N
tt0534098	tvEpisode	The Bottle Show	The Bottle Show	0	1994	\N	60
tt0537592	tvEpisode	Episode dated 3 January 2005	Episode dated 3 January 2005	0	2005	\N	\N
tt0542797	tvEpisode	Episode #8.4	Episode #8.4	0	1993	\N	\N
tt0543140	tvEpisode	Episode dated 21 December 2004	Episode dated 21 December 2004	0	2004	\N	\N
tt0544769	tvEpisode	Episode #1.3	Episode #1.3	0	2003	\N	\N
tt0547991	tvEpisode	Episode #28.64	Episode #28.64	0	1994	\N	45
tt0548629	tvEpisode	Episode #53.88	Episode #53.88	0	2005	\N	45
tt0548790	tvEpisode	Episode #7.50	Episode #7.50	0	1985	\N	45
tt0548885	tvEpisode	Episode #9.31	Episode #9.31	0	1986	\N	30
tt0550331	tvEpisode	Episode dated 5 April 2005	Episode dated 5 April 2005	0	2005	\N	\N
tt0553614	tvEpisode	Episode #2.5	Episode #2.5	0	1989	\N	\N
tt0555451	tvEpisode	Episode #1.8391	Episode #1.8391	0	1998	\N	\N
tt0555815	tvEpisode	Episode #1.10055	Episode #1.10055	0	2005	\N	\N
tt0557169	tvEpisode	Episode #3.37	Episode #3.37	0	1968	\N	\N
tt0558505	tvEpisode	Episode dated 17 December 2004	Episode dated 17 December 2004	0	2004	\N	\N
tt0560049	tvEpisode	The Bicycle Man: Part 1	The Bicycle Man: Part 1	0	1983	\N	25
tt0560565	tvEpisode	Episode #3.17	Episode #3.17	0	1976	\N	\N
tt0561005	tvEpisode	Chandar, the Black Leopard of Ceylon: Part 1	Chandar, the Black Leopard of Ceylon: Part 1	0	1972	\N	60
tt0564365	tvEpisode	Episode #1.3	Episode #1.3	0	1976	\N	\N
tt0564506	tvEpisode	Episode dated 23 October 2005	Episode dated 23 October 2005	0	2005	\N	\N
tt0567100	tvEpisode	Episode #1.5	Episode #1.5	0	2003	\N	\N
tt0571204	tvEpisode	Episode #1.3718	Episode #1.3718	0	2004	\N	\N
tt0571318	tvEpisode	Episode dated 20 January 2003	Episode dated 20 January 2003	0	2003	\N	\N
tt0579337	tvEpisode	Episode #1.13	Episode #1.13	0	2003	\N	\N
tt0579344	tvEpisode	Episode #2.6	Episode #2.6	0	2003	\N	\N
tt0582191	tvEpisode	Episode #4.5	Episode #4.5	0	2000	\N	\N
tt0586518	tvEpisode	Episode #1.10721	Episode #1.10721	0	2005	\N	\N
tt0586547	tvEpisode	Episode #1.10855	Episode #1.10855	0	2005	\N	\N
tt0588828	tvEpisode	Episode #4.25	Episode #4.25	0	2004	\N	\N
tt0589225	tvEpisode	Episode dated 17 March 2004	Episode dated 17 March 2004	0	2004	\N	\N
tt0590221	tvEpisode	Episode dated 4 November 2003	Episode dated 4 November 2003	0	2003	\N	\N
tt0591407	tvEpisode	Episode dated 6 October 2003	Episode dated 6 October 2003	0	2003	\N	\N
tt0591859	tvEpisode	Episode dated 14 October 2004	Episode dated 14 October 2004	0	2004	\N	\N
tt0592038	tvEpisode	Episode dated 20 February 1988	Episode dated 20 February 1988	0	1988	\N	\N
tt0596068	tvEpisode	Episode dated 2 September 2005	Episode dated 2 September 2005	0	2005	\N	\N
tt0596437	tvEpisode	Episode #1.23	Episode #1.23	0	2004	\N	\N
