name_id	name_	birth_year	death_year
nm2345184	Rolie Nikiwe	\N	\N
nm1791933	Neil McCarthy	\N	\N
nm8828501	Zelipa Zulu	\N	\N
nm4701016	Adam Bowen	\N	\N
nm0236512	Wayne Doyle	\N	\N
nm5858172	Gino Ventriglia	\N	\N
nm1529580	Michele Zatta	\N	\N
nm1832674	Richard Christy	1974	\N
nm2039838	Marc Littman	1973	\N
nm0554241	Jackie Martling	\N	\N
nm0577579	John Melendez	1965	\N
nm3591597	Tetsuo Takahira	\N	\N
nm5294339	Fumi Tsubota	\N	\N
nm12807017	Nagira Yuu	\N	\N
nm0395285	David Horowitz	1937	2019
nm2257646	Gautam Hegde	\N	\N
nm2756464	Shagufta Rafique	1965	\N
nm0387545	Walt Hoban	1890	1939
nm0259897	Resul Ertas	\N	\N
nm3966115	Dan Abnett	1965	\N
nm1203430	Johnny Manahan	\N	\N
nm4002587	Goran Fercec	\N	\N
nm2543803	Sara Hribar	1986	\N
nm4953168	Jenifer Bloodsworth	\N	\N
nm2057866	Christopher DeJoseph	\N	\N
nm0315383	Brian Gewirtz	\N	\N
nm2666858	Dave Kapoor	1971	\N
nm1550100	Ed Koskey	\N	\N
nm0573093	Vince McMahon	1945	\N
nm1540802	John Piermarini	\N	\N
nm4900923	David Rock	\N	\N
nm0026153	Hans Christian Andersen	1805	1875
nm1434523	Gerhard Behrendt	1929	2006
nm1436816	Ilse Obrig	1908	1978
nm12372910	Johanna SchÃ¼ppel	\N	\N
nm2384597	Mark Mann	\N	\N
nm3131776	Werner Quednau	1913	2004
nm4679739	Sophie Kohn	\N	\N
nm1018791	George Reinblatt	\N	\N
nm1091240	Steven Shehori	1971	\N
nm1197498	Kurt Smeaton	1977	\N
nm0508785	Gugu Liberato	1959	2019
nm4776746	Roberto Manzoni	\N	\N
nm5233970	Homero Salles	\N	\N
nm0458305	Mathias Klaschka	1970	\N
nm0473508	Ruth-Maria Kubitschek	1931	\N
nm0303335	John Galsworthy	1867	1933
nm0574692	Jan McVerry	1966	\N
nm13334579	Hisatoshi Hiraya	\N	\N
nm5071412	Satoshi Karatani	\N	\N
nm1046300	Noboru Shiroyama	\N	\N
nm7740131	EizÃ´ Kobayashi	\N	\N
nm4002004	Akemi Moriyama	\N	\N
nm1261208	Akemi Omode	1968	\N
nm5093119	Manuel Carneiro	\N	\N
nm1863397	Pedro Cavaleiro	1972	\N
nm1761004	InÃªs Gomes	\N	\N
nm2145570	Ana Morgado	\N	\N
nm0684600	JosÃ© Pinto Carneiro	\N	\N
nm4082709	Filipa Poppe	\N	\N
nm5313165	CÃ¢ndida Ribeiro	\N	\N
nm2773769	Rita Roberto	\N	\N
nm0171523	Sid Colin	1915	1989
nm0745349	Talbot Rothwell	1916	1981
nm3811969	Amit Aryan	\N	\N
nm8474319	Shobhit Jaiswal	\N	\N
nm1888204	Rohit Malhotra	\N	\N
nm7764826	Amit Senchoudhary	\N	\N
nm1271987	Quark Henares	\N	\N
nm1667629	Marie Jamora	\N	\N
nm4390665	Jervi Li	\N	\N
nm3089072	Christopher Nocon	\N	\N
nm1956179	R.A. Rivera	\N	\N
nm1335533	Erwin Romulo	\N	\N
nm1661134	Joe Ainsworth	1964	\N
nm4381684	Samba Yonga	\N	\N
nm0852775	Lily Taylor	\N	\N
nm1413293	Phil Sanders	\N	\N
nm3464219	Andrew Osborne	\N	\N
nm0060783	Alan Bateman	1936	2012
nm3923381	Jasper Marlow	\N	\N
nm1142519	Ramon 'Bong' Revilla Jr.	1966	\N
nm1571117	Agnes Gagelonia-Uligan	\N	\N
nm1540586	Jojo Nones	\N	\N
nm2016647	Genaro 'Nerdie' Cruz	\N	\N
nm2037183	John Roque	\N	\N
nm4028364	Ays De Guzman	\N	\N
nm0696538	Kostas Pretenteris	\N	\N
nm13579771	Sudarshan Khandagale	\N	\N
nm0989998	Chao-Bin Su	\N	\N
nm0129828	Anthony Caleca	1966	\N
nm0090859	Bob Boden	\N	\N
nm9462567	Garry Stewart	\N	\N
nm3070804	Matthew Ralston	\N	\N
nm3027084	Anthony Todaro	\N	\N
nm13688674	Rasool	\N	\N
nm11498548	Uday Bhagavatula	\N	\N
nm13688656	Jarugula Ramarao	\N	\N
nm11553697	Krithika	\N	\N
nm12797139	Geervani Bhat	\N	\N
nm12797138	Sri Harsha	\N	\N
nm12797140	Chaitrika Hegde	\N	\N
nm13762563	Manoj Ramachandran	\N	\N
nm12751781	Saseendran Vadakara	\N	\N
nm3180520	Dan Borrelli	\N	\N
nm3121394	Brad Woolf	\N	\N
nm6336032	Andrea Franco	\N	\N
nm3364449	Patricio Heim	\N	\N
nm1441991	Daniela Lillo	\N	\N
nm9345936	Diego MuÃ±oz	\N	\N
nm1471503	Julio Rojas	\N	\N
nm4483602	Carla Stagno	\N	\N
nm5030928	Thirumurugan	\N	\N
nm7623747	Ayan Chakraborty	\N	\N
nm8428878	Susanta Das	\N	\N
nm10647378	Malova Majumdar	\N	\N
nm1431434	Maite Duque	\N	\N
nm2457327	Aitor Eneriz	\N	\N
nm12104402	Xabier Zabaleta	\N	\N
nm13118716	Ana Hormaetxea	\N	\N
nm13306764	Fernando Rodriguez	\N	\N
nm1943253	Xabi Zabaleta	\N	\N
nm2192207	Aitor Ormaechea	\N	\N
nm3957247	IÃ±igo Lezertua	1984	\N
nm8962853	Julene Aramburu	\N	\N
nm13306762	Maria Miranda	\N	\N
nm13306763	Juan Torres	\N	\N
nm13306761	Mikel Uribe Etxeberria	\N	\N
nm2051096	Ã?lvaro Carmona	\N	\N
nm2996268	Jabi Elortegi	\N	\N
nm1431538	Pedro Fuentes	\N	\N
nm2662609	Fernando Erre	\N	\N
nm3809874	Edui Tijerina	\N	\N
nm0892320	RaÃºl Velasco	1933	2006
nm0912619	Carlos Warnes	\N	\N
nm0107782	Alma Bressan	1928	1999
nm0286091	MarÃ­a Teresa Forero	\N	\N
nm0535500	Jorge Maestro	1951	\N
nm0698657	VÃ­ctor Proncet	\N	\N
nm1720904	Eduardo Thomas	\N	\N
nm0883283	Sergio Vainman	1951	\N
nm3773809	Bin Konno	\N	\N
nm0645010	Toshimichi Ohkawa	\N	\N
nm3701636	Joshua Courtade	1981	\N
nm13430824	Rajesh Narayan	\N	\N
nm4428508	Devang Kakkad	\N	\N
nm14135523	Hemant Kewani	\N	\N
nm4060831	Vipul D. Shah	\N	\N
nm13062032	Feixiang Jiu Liu	\N	\N
nm3924702	Micky Dacks	\N	\N
nm3483467	Corey Rieger	\N	\N
nm0953686	Ryszard Zatorski	1955	\N
nm0921023	Alan Wenkus	\N	\N
nm1776768	Anna Guitart	\N	\N
nm4711552	Ãlex Hinojo	\N	\N
nm2426967	Ricard Ruiz GarzÃ³n	1973	\N
nm4712489	Marta SolÃ©	\N	\N
nm2085376	Blake Bruns	\N	\N
nm1362425	Russell Arch	1970	\N
nm0308318	Marissa Garrido	1926	2021
nm1337887	Andy Briggs	1972	\N
nm1912588	Mercedes AntÃ³n	\N	2001
nm0351198	MarÃ­a Antonieta GÃ³mez	1924	2014
nm0749549	Olga RuilÃ³pez	\N	1992
nm3147327	Masafumi Nishida	\N	\N
nm1122050	Ron Carlivati	\N	\N
nm0610340	Arturo Moya Grau	\N	1994
nm5292724	David PÃ©rez	\N	\N
nm5293110	Miguel Rivera	\N	\N
nm4967009	Subodh Khanolkar	\N	\N
nm9139673	Niranjan Parandkar	\N	\N
nm0740046	CÃ©sar Miguel RondÃ³n	1953	\N
nm10075065	Hassan Dahshan	\N	\N
nm5417792	Seema Mantri	\N	\N
nm8990049	Harneet Singh	\N	\N
nm14402014	N. Vinu Narayan	\N	\N
nm10717380	Enrique Arenas	\N	\N
nm1329517	Isamar HernÃ¡ndez	\N	\N
nm1319622	Balmore Moreno	\N	\N
nm0647222	Humberto 'Kiko' Olivieri	1949	\N
nm10538563	Sankarshan Karhade	\N	\N
nm0693338	Peter Potter	1905	1983
nm2861700	Miguel Morales	\N	\N
nm0616338	Manuel MuÃ±oz Rico	\N	\N
nm0015256	Leila Akhinzhanova	\N	\N
nm0947588	Zauresh Yergaliyeva	1944	\N
nm3981128	Lutsiya Irzhanova	\N	\N
nm3981558	Mikhail Belyakov	\N	\N
nm0329894	Yelena Gordeyeva	\N	\N
nm3981383	Zeynesh Abzhanova	\N	\N
nm0134884	Yu Cao	1910	1996
nm2149215	Hang Shi	\N	\N
nm3236624	Huan Shu	\N	\N
nm12785401	Avinash Bandaru	\N	\N
nm12785403	Manohar	\N	\N
nm12785400	Ravi Nair	\N	\N
nm12785404	Naganada Sagar	\N	\N
nm12785402	Sarath	\N	\N
nm10831987	Sangeetha Mohan	\N	\N
nm14036749	Vladimir Romero	\N	\N
nm1764864	Armando Baielli	\N	\N
nm5612930	Mario GalvÃ¡n	\N	\N
nm1189589	Ismael Hasse	\N	\N
nm0554955	Gustavo MartÃ­nez Zuviria	1883	1962
nm5428878	Yoshiko Kamei	\N	\N
nm2267886	Martha Goddard	\N	\N
nm5536948	Samantha Moon	\N	\N
nm2098354	Sarah Huisenga	\N	\N
nm0836809	AdriÃ¡n Suar	1968	\N
nm0057538	Gustavo Barrios	\N	\N
nm0782081	Diana Segovia	\N	\N
nm2093171	Damien Leone	\N	\N
nm1471436	Rick Bowman	1963	\N
nm3005820	Mark Brightman	\N	\N
nm10429400	Louise Green	\N	\N
nm0376037	Frank Hemjeoltmanns	1965	\N
nm3559189	Berenika Bailey	\N	2020
nm4513456	Filip Maciejewicz	\N	\N
nm4221414	Jeff Solema	\N	\N
nm2673006	Monty Aidem	\N	\N
nm5944043	John Brennan	\N	\N
nm3292683	Devin Delliquanti	\N	\N
nm3287237	Elizabeth Koe	\N	\N
nm3632964	Rik Reinholdtsen	\N	\N
nm3292009	Hyeong-Cheol Kang	\N	\N
nm6951416	Sang-bum Cho	\N	\N
nm7187871	Ji-Gang Lee	\N	\N
nm4998869	Byeong-heon Lee	\N	\N
nm1251677	Yeong-man Heo	\N	\N
nm7187873	Se-Young Kim	\N	\N
nm4512535	Joe Wheeler	\N	\N
nm2980039	Catharina Ledeboer	\N	\N
nm2458618	Mariana Palos	\N	\N
nm4596694	Rosalba Pico Estrada	\N	\N
nm1989511	Diego Vago	1974	\N
nm5829940	Peter Floro	\N	\N
nm6353110	Kimberly T. Hennessy	\N	\N
nm6281599	J. Timothy Hunt	\N	\N
nm6353111	Janice J. Johnston	\N	\N
nm6424799	Bonnie Janelle	\N	\N
nm5852379	Idit Hershkovitz	\N	\N
nm5862673	Hay Nahum	\N	\N
nm3056654	Denis Kosyakov	1984	\N
nm4417792	Egor Kuksa	\N	\N
nm3348075	Evgeniy Nikishov	1979	\N
nm1104556	Shira Alon	\N	\N
nm2486701	Ilan Rozenfeld	1980	\N
nm2598150	Moti Sagar	\N	\N
nm1757944	Pedro Lopes	\N	\N
nm3053445	Marina Ribeiro	\N	\N
nm5674342	Narcissus Chang	1974	\N
nm3139761	Hsi-lin Chi	1960	\N
nm6720820	Chi-Feng Chien	\N	\N
nm5212580	Pei-Chen Han	\N	\N
nm6720821	Hsin-Hui Lin	\N	\N
nm6640005	Benjamin Murphy	\N	\N
nm6654202	Anthony Gaudette	\N	\N
nm6064832	Iana Simeonov	\N	\N
nm6064831	Michael Winokur	\N	\N
nm0714961	Forrest Redlich	\N	\N
nm3065427	Peter Mattessi	\N	\N
nm3900926	Julien Seze	\N	\N
nm0290784	Mimis Frangioudakis	\N	\N
nm1081561	Thanos Kanistras	\N	\N
nm0144677	Renato Castellani	1913	1985
nm0207772	Lucio De Caro	1922	2008
nm0829044	Robert Louis Stevenson	1850	1894
nm4646044	Camilla Sauer	\N	\N
nm7025880	Maurice Brunot	\N	\N
nm0501148	Harding Lemay	1922	2018
nm1190238	Hilton Marques	1939	\N
nm3528470	Dick Bush	\N	\N
nm3941854	Karl Chandler	\N	\N
nm3044035	Declan Fay	\N	\N
nm0567134	Gerard McCulloch	\N	\N
nm0600747	Lawrence Mooney	\N	\N
nm5662097	Alasdair Tremblay-Birchall	\N	\N
nm0882170	Sergey Ursulyak	1958	\N
nm0174585	Michael Conforti	\N	\N
nm1020893	Janice Ferri	\N	\N
nm0695415	Charles Pratt Jr.	\N	\N
nm2629633	Tracey Thomson	\N	\N
nm0181019	John William Corrington	1932	1988
nm6317475	Ralph Adamo	\N	\N
nm0181020	Joyce Hooper Corrington	1936	\N
nm2654231	Harry Boehm	\N	\N
nm6317476	Elizabeth Boehm	\N	\N
nm4934440	Carole Berlin	\N	\N
nm1011786	Patrick Mulcahey	\N	\N
nm0755866	John Saffron	\N	\N
nm0712017	Paul Rauch	1933	2012
nm1557864	James Elward	1928	1996
nm0429550	Freek de Jonge	1944	\N
nm4263577	Ana LÃºcia Carvalho	\N	\N
nm1691011	Patricia Castanheira	\N	\N
nm2050635	Catarina Dias	\N	\N
nm2110673	VÃ­tor Elias	\N	\N
nm8054539	JoÃ£o FÃ©lix	\N	\N
nm2054691	Elisabete Moreira	\N	\N
nm2413361	Catarina Peixoto	\N	\N
nm8126751	GonÃ§alo Pereira	\N	\N
nm2773785	Sara SimÃµes	\N	\N
nm0924256	David Whitaker	1928	1980
nm7963688	Jeong Hyeon-Jeong	\N	\N
nm8254946	Chris Stover	\N	\N
nm8502219	Pi-Chen Chen	\N	\N
nm8602268	Han-Wen Cheng	\N	\N
nm6479823	Hsiao-Jen Fang	\N	\N
nm8658916	Pei-Yu Lin	\N	\N
nm8602228	Hui-Ting Shao	\N	\N
nm4908179	Marissa Read	\N	\N
nm4409789	Selyna Warren	\N	\N
nm4873761	Romi Barta	\N	\N
nm5821032	Taylor Vaughn Lasley	\N	\N
nm1913881	Jeff Grimm	\N	\N
nm3860699	David Jacks	\N	\N
nm2830469	Liz Elverenli	\N	\N
nm3549794	Kate Frisbee	\N	\N
nm5508023	Patia Eaton	\N	\N
nm6305018	Emma Fletcher	\N	\N
nm1633258	Kathleen Anderson	\N	\N
nm3053362	Joana Andrade	\N	\N
nm2384839	ClÃ¡udia ChÃ©u	1978	\N
nm2405419	MÃ¡rio Cunha	1971	\N
nm2908884	Melissa Lyra	\N	\N
nm8394812	Andreia Valente Martins	\N	\N
nm6944269	Pedro Barbosa da Silva	\N	\N
nm5381211	Kyle Barnett Anderson	\N	\N
nm6665753	Michael Idov	1976	\N
nm5610009	Yuliya Lukshina	\N	\N
nm1403225	Alexei Popogrebsky	1972	\N
nm3252668	Misha Shprits	\N	\N
nm7624528	Lily Idov	\N	\N
nm7344459	Lena Vanina	\N	\N
nm1915074	Evgeniy Morozov	\N	\N
nm8358924	Lorenzo Lanzillotti	\N	\N
nm8359476	Ricky Hiraoka	\N	\N
nm8359475	Marilia Lamas	\N	\N
nm4861911	Ulisses Mattos	\N	\N
nm8359477	Diego Tavares	\N	\N
nm0087289	Leandro Blanco	1891	1968
nm1045463	JoaquÃ­n Guerrero Casarola y GÃ³mez	\N	\N
nm0611852	Kevin Mulholland	\N	\N
nm0614269	Gary Murphy	\N	\N
nm1284418	Raymond Siller	\N	\N
nm0807482	Bob Dolan Smith	\N	\N
nm8324850	Marco Valdovinos	\N	\N
nm8058287	NicolÃ¡s de JesÃºs	\N	\N
nm0213327	Dick DeBartolo	1945	\N
nm1447514	R. Patrick Neary	\N	\N
nm0627229	Joseph Neustein	\N	\N
nm6263145	Rut Angielina	1991	\N
nm7938084	Chia-Chun Hung	\N	\N
nm1080629	Elena Antonietto	\N	\N
nm0371091	Jorge Hayes	\N	\N
nm1376598	Gerardo Taratuto	\N	\N
nm0148763	Marcia Cerretani	1936	2018
nm0199858	Carmen Daniels	\N	2006
nm8843453	James Anteau	\N	\N
nm8843450	Derrick Perez	1998	\N
nm0581762	Juan Carlos Mesa	1930	2016
nm7010954	JosÃ© PÃ©rez Quintero	\N	\N
nm9030894	Katie Martorana	\N	\N
nm0162946	Marcela Citterio	\N	\N
nm0261690	Enrique Estevanez	\N	\N
nm0275585	Delia Fiallo	1924	2021
nm1107768	Federico Pagano	\N	\N
nm8549650	Jeffrey Hylton	\N	\N
nm1082284	Mario Schajris	\N	\N
nm0155943	Jorge Chernov	\N	\N
nm1084215	Adriana LorenzÃ³n	\N	\N
nm3296451	Felix Martiz	\N	\N
nm0314977	MarÃ­a Elena Gertner	\N	\N
nm1438661	Marcelo Nacci	\N	\N
nm5607607	Laura Barneix	\N	\N
nm1678325	Natalia Torres	\N	\N
nm0009484	Liliana Abud	\N	\N
nm0305653	Jaime GarcÃ­a Estrada	\N	\N
nm0580847	Orlando Merino	\N	\N
nm3749163	Luke McGregor	\N	\N
nm3378435	Celia Pacquola	\N	\N
nm4928041	Rob Hunter	\N	\N
nm0933125	Cal Wilson	\N	\N
nm0940353	Frank Woodley	\N	\N
nm0728921	Vicente Riva Palacio	\N	\N
nm2176613	Rick Joyce	\N	\N
nm1295098	Peter SÃ¼Ã	1964	\N
nm6544667	Sophie GrÃ¼ner	\N	\N
nm5730943	Stefanie Oestreich	\N	\N
nm2235588	Sibylle Spittler	\N	\N
nm2804629	Oliver Thaller	\N	\N
nm0575781	Tere Medina	\N	\N
nm2571393	Johnny O'Hara	\N	\N
nm2999280	M.D. Perkins	\N	\N
nm0719392	JosÃ© RendÃ³n	\N	\N
nm8642418	Haya Altamimi	\N	\N
nm2156109	MarÃ­a Eugenia Argomedo	\N	\N
nm1469634	Pilar Pedroza	\N	\N
nm0953375	MarÃ­a Zarattini	1955	2019
nm0106039	Caridad Bravo Adams	1904	1990
nm0215897	Marcia del RÃ­o	1934	2021
nm1919592	Claudia Velazco	\N	\N
nm1400721	Ricardo Tejeda	\N	\N
nm1298604	MarÃ­a Eugenia Cervantes Balmori	\N	\N
nm0603800	Cris Morena	1956	\N
nm1302013	Pedro Armando RodrÃ­guez	\N	\N
nm1367886	Alejandra Romero	\N	\N
nm1354236	Nora AlemÃ¡n	\N	\N
nm5775295	Nora Castillo	\N	\N
nm1323706	MÃ³nica MontÃ¡Ã±ez	\N	\N
nm0166147	Juan Clemente	\N	\N
nm0508154	Ligia Lezama	1935	2018
nm1424187	Francisco MartÃ­nez	\N	\N
nm1277089	Valentina PÃ¡rraga	1952	\N
nm1399416	AbigaÃ­l Truchsess	\N	\N
nm0903356	Eric Vonn	1958	\N
nm3005742	Tsutomu Ano	\N	\N
nm6018860	Ryu Fujisaki	1971	\N
nm0127917	JosÃ© Ignacio Cabrujas	1937	1995
nm4882997	Elisa MartÃ­nez	\N	\N
nm1207283	Xiomara Moreno	\N	\N
nm5778246	Magda Crisantes	\N	\N
nm1650348	Araceli Monsell	\N	\N
nm0815296	Laura Sosa	\N	\N
nm1216570	Alberto GÃ³mez	\N	\N
nm0412698	Boris Izaguirre	1965	\N
nm1114843	Vivel Nouel	\N	\N
nm0801186	Roger Simpson	1944	\N
nm0028070	Lila Yolanda Andrade	\N	\N
nm0897847	Violante Villamil	\N	2008
nm1105913	Ana Montes	\N	\N
nm0456976	Maritza Kirshaussen	1954	\N
nm1158301	Luis Felipe Alvarado	1966	\N
nm1498674	Emilio Bustamante	\N	\N
nm0763786	Alfonso Santistevan	\N	\N
nm1487867	Vivian Pestalozzi	\N	\N
nm0721201	Luis Reyes de la Maza	1932	2014
nm0734570	InÃ©s Rodena	1905	1985
nm0739351	Carlos Romero	1946	\N
nm1333823	JosÃ© SimÃ³n Escalona	1954	\N
nm2087782	Helena Amaral	1962	\N
nm5043763	Juan Barros	\N	\N
nm2043312	Maria JoÃ£o Mira	\N	\N
nm2204601	AndrÃ© Ramalho	\N	\N
nm1397794	Ana Mercedes EscÃ¡mez	1924	1997
nm4437366	Ricardo Adolfo	\N	\N
nm0554076	Marco Martins	1972	\N
nm1412654	Bruno Nogueira	1982	\N
nm2200779	Ricardo RenterÃ­a	\N	\N
nm2268862	CÃ©sar Betancur	\N	\N
nm0306042	Dago GarcÃ­a	\N	\N
nm0970096	Luis Felipe Salamanca	\N	\N
nm0898247	Fernanda Villeli	1921	2009
nm2486379	Melissa Cabral	\N	\N
nm2867156	Maria Luiza Campo	\N	\N
nm2866005	Gisele Joras	\N	\N
nm0532791	Luiz Carlos Maciel	1938	2017
nm2665023	ValÃ©ria Motta	\N	\N
nm0196115	Antonio Carlos da Fontoura	1939	\N
nm9831050	Samantha Labella	\N	\N
nm0051684	Denise Bandeira	1952	\N
nm0138664	Angela Carneiro	\N	\N
nm0138676	JoÃ£o Emanuel Carneiro	1970	\N
nm0326118	Olivia Goldsmith	1949	2004
nm0547640	Euclydes Marinho	1950	\N
nm0895693	VinÃ­cius Vianna	\N	\N
nm0289565	Ody Fraga	1927	1987
nm0206898	JosÃ© de Alencar	1829	1877
nm5411904	Seth Tillman	\N	\N
nm2296222	Clifton Wiens	\N	\N
nm0103819	Gilberto Braga	1945	2021
nm0612901	Lauro CÃ©sar Muniz	1938	\N
nm0060370	Leonor BassÃ¨res	1926	2004
nm9979419	Tevin James	\N	\N
nm9979420	Jovante Johnson	\N	\N
nm0324690	Nikolay Gogol	1809	1852
nm0535607	GlÃ³ria Magadan	1920	2001
nm0627396	Solange Castro Neves	1951	\N
nm0722865	Ivani Ribeiro	1922	1995
nm10012094	Brian Dorsey	\N	\N
nm1672089	Justin Zimmerman	1977	\N
nm0764355	Dulce Santucci	1921	1995
nm1162246	John Morton	1983	\N
nm0244405	Walter George Durst	1922	1997
nm0037475	Mauricio Arruda	\N	\N
nm0518353	Carlos Lombardi	1958	\N
nm0194694	Marcos CÃ©sar	\N	\N
nm0315726	Ghiaroni	1919	2008
nm1152457	Nani	\N	2021
nm0735060	Arnaud Rodrigues	1942	2010
nm0876790	MÃ¡rio TupinambÃ¡	1932	2010
nm0023407	Ziraldo	1932	\N
nm0670163	Ecila Pedroso	\N	\N
nm1101202	Henrique Zambelli	\N	\N
nm0300416	Cassiano Gabus Mendes	1929	1993
nm1416116	Javier Larenas PeÃ±afiel	\N	\N
nm9183513	Regina Limo	\N	\N
nm1938402	Jimena Ortiz de Zevallos	\N	\N
nm9744683	Claudia Sacha	\N	\N
nm3699009	Joanna Didik	\N	\N
nm9083158	Magdalena Fertacz	\N	\N
nm1487035	Pawel Jurek	1966	\N
nm9644363	Ewa Ratusinska	\N	\N
nm3537396	Maria Zita Garganera	\N	\N
nm2961636	Liza Magtoto	\N	\N
nm2342348	Phil Noble	\N	\N
nm0764755	Joel Saracho	\N	\N
nm1306746	Gina Marissa Tagasa	\N	\N
nm3440352	Abner Prado Tulagan	\N	\N
nm7774676	Guillermo Aranda	\N	\N
nm2538211	Luis Del Prado	1971	\N
nm7774678	Maria Fe Escalante	\N	\N
nm7774677	Cinthia McKenzie	\N	\N
nm0970423	JosÃ© Luis Varela	\N	\N
nm0422988	Julio JimÃ©nez	\N	\N
nm0341162	Debbie Griffin	\N	\N
nm0295225	Harry Friedman	1946	\N
nm0936621	Billy Wisse	\N	\N
nm2279379	Michele Loud	\N	\N
nm0722287	Jim Rhine	\N	\N
nm1244633	Mark Gaberman	\N	\N
nm2005764	John Duarte	\N	\N
nm3494760	Robert McClenaghan	\N	\N
nm3664917	Matt Caruso	\N	\N
nm0341311	Merv Griffin	1925	2007
nm2380807	Dode Cruz	\N	\N
nm0523541	Carlos Lozano Dana	\N	\N
nm5156799	Pearl Grey	\N	\N
nm4470708	Shilpa Choubey	\N	\N
nm4470888	Susheel Choubey	\N	\N
nm10254256	Mamta Kashyap	\N	\N
nm3706001	Raakesh Paswan	\N	\N
nm1394917	Raghuvir Shekhawat	\N	\N
nm9369818	Vandana Tiwari	\N	\N
nm8245357	Manoj Tripathi	\N	\N
nm3813753	Rekha Modi	\N	\N
nm7201991	Manish Shrivastav	\N	\N
nm0224887	Manuela Dias	1977	\N
nm2477898	Tereza FalcÃ£o	\N	\N
nm0345742	Thelma Guedes	\N	\N
nm0705107	Duca Rachid	\N	\N
nm9636912	Deepak Pachory	\N	\N
nm3593194	Kavita Barjatya	\N	\N
nm1030391	Irshad Kamil	\N	\N
nm1876616	Raghvendra Singh	\N	\N
nm2903076	Ashwani Dhir	1968	\N
nm3636674	Nitin Keswani	\N	\N
nm1027724	Elena Akrita	1955	\N
nm0477499	Giorgos Kyritsis	\N	\N
nm7555413	Srabanti Basu	\N	\N
nm2291228	EfraÃ­n Aguilar	\N	\N
nm2289899	Gigio Aranda	\N	\N
nm2540500	Pablo Guerra	\N	\N
nm1942422	Jaime Nieto	\N	\N
nm0637404	Doman Nowakowski	1968	\N
nm7302311	Ghanshyam Bhatt	\N	\N
nm7302312	Ishrat Habib	\N	\N
nm1254890	Antonio Ã?lamo	1964	\N
nm2958328	Veronica Sosa	\N	\N
nm1934692	Anand Sivakumaran	\N	\N
nm1709256	Arkadiusz Borowik	\N	\N
nm0471048	Marek Kreutz	1952	\N
nm1707660	Ewa Markowska	\N	\N
nm10516458	Da Yan	\N	\N
nm9530180	Zhang Yuan'ang	\N	\N
nm9918690	Nazmiye Yilmaz	\N	\N
nm0066734	Lee Beggs	1870	1943
nm0454771	Henry King	1886	1982
nm0428059	F. Richard Jones	1893	1930
nm0000406	John Ford	1894	1973
nm0492742	Edmund Lawrence	1881	1944
nm0003638	F.W. Murnau	1888	1931
nm0596410	Gustaf Molander	1888	1973
nm0445033	William Keighley	1889	1984
nm0886754	W.S. Van Dyke	1889	1943
nm0235066	Gordon Douglas	1907	1993
nm0020980	Robert Allen	1909	2008
nm0411208	Rudolf Ising	1903	1992
nm0389219	Kurt Hoffmann	1910	2001
nm0746740	Roy Rowland	1910	1995
nm0375213	Martin Hellberg	1905	1999
nm0403774	William T. Hurtz	1919	2000
nm0049914	Gerard Baldwin	1929	2018
nm0663120	Ted Parmelee	1912	1964
nm0122319	Pete Burness	1904	1969
nm0801941	George Singer	1923	2002
nm1598972	Sal Faillace	\N	\N
nm0445701	Lew Keller	1912	1996
nm0712836	Gerald Ray	1924	1984
nm0738680	Dun Roman	1914	1980
nm0855804	Ernest Terrazas	\N	\N
nm0385341	Jim Hiltz	1927	2012
nm0952712	Rudy Zamora	1910	1989
nm1938417	Bob Schleh	\N	\N
nm0106175	Frank Braxton	1929	1969
nm1942552	Paul Harvey	\N	\N
nm0907484	John Walker	\N	2016
nm0063077	Peter Baylis	\N	\N
nm0159201	Yuen Chor	1934	2022
nm0593014	Kenji Misumi	1921	1975
nm0923613	Claude Whatham	1927	2008
nm0004621	Paul Schneider	\N	\N
nm0680629	Maurice Phillips	1948	2012
nm0853546	Lewis Teague	1938	\N
nm0101385	Rob Bowman	1960	\N
nm0543129	Kim Manners	1951	2009
nm0003163	Tucker Gates	\N	\N
nm0319412	Vern Gillum	\N	\N
nm0450314	Bruce Kessler	1936	\N
nm0877427	Brad Turner	\N	\N
nm0852676	Jud Taylor	1932	2008
nm0818639	Bob Spiers	1945	2008
nm0401982	Dewi Humphreys	1947	\N
nm0314641	Christine Gernon	1970	\N
nm0282064	Mandie Fletcher	1954	\N
nm0788426	Tristram Shapeero	1966	\N
nm0125753	Ed Bye	1955	\N
nm0000568	Frank Oz	1944	\N
nm0628783	Chia-Chu Wu	\N	\N
nm0738736	Phil Roman	1930	\N
nm0496928	Bud Lee	1955	\N
nm0572050	Jordan McKnight	1974	\N
nm0345273	Carter Stevens	1944	2020
nm0603523	JoÃ£o Moreira	1914	1990
nm0130020	Bob Calinescu	1926	1990
nm0002089	Sidney J. Furie	1933	\N
nm0934578	Simon Wincer	1943	\N
nm0237236	Danny Draven	\N	\N
nm0839268	Kjell Sundvall	1953	\N
nm0191876	Dave Cummings	1940	2019
nm1207340	Pablo Nolasco	\N	\N
nm0729409	Roberto G. Rivera	1927	2016
nm0155548	Chang-hwa Jeong	1928	\N
nm1943609	Koji Mishima	\N	\N
nm1758267	FM Reyes	\N	\N
nm2219354	Bradley J. Howard	1968	\N
nm0793147	Chris Shiel	\N	\N
nm0496417	Bruce Leddy	\N	\N
